time,temperature_2m,relative_humidity_2m,cloud_cover,wind_speed_10m,shortwave_radiation
2018-05-12T12:00,39.6,26,12,11.5,857.0
2018-05-12T13:00,40.1,25,26,10.8,843.0
2018-05-12T14:00,39.9,25,100,10.1,662.0
2018-05-12T15:00,35.0,35,98,14.1,218.0
2018-05-12T16:00,37.0,29,43,10.9,233.0
2018-05-12T17:00,28.9,58,14,30.2,232.0
2018-05-12T18:00,30.9,49,63,14.9,67.0
2018-05-12T19:00,30.3,49,54,11.5,6.0
2018-05-12T20:00,29.7,49,85,13.3,0.0
2018-05-12T21:00,29.5,49,16,9.9,0.0
2018-05-12T22:00,28.5,51,0,9.0,0.0
2018-05-12T23:00,27.7,54,1,9.7,0.0
2018-05-13T00:00,25.9,64,2,4.9,0.0
2018-05-13T01:00,26.4,60,33,7.6,0.0
2018-05-13T02:00,26.0,62,11,4.7,0.0
2018-05-13T03:00,25.3,66,1,5.6,0.0
2018-05-13T04:00,25.5,65,14,5.8,0.0
2018-05-13T05:00,27.3,69,77,2.9,0.0
2018-05-13T06:00,28.0,68,14,11.2,32.0
2018-05-13T07:00,29.5,64,8,16.1,157.0
2018-05-13T08:00,31.9,53,19,14.8,345.0
2018-05-13T09:00,33.8,46,41,14.2,532.0
2018-05-13T10:00,35.6,41,1,15.9,692.0
2018-05-13T11:00,34.8,44,75,10.9,809.0
2018-05-13T12:00,35.9,42,40,15.5,704.0
2018-05-13T13:00,36.5,39,13,17.0,738.0
2018-05-13T14:00,36.4,35,100,13.6,714.0
2018-05-13T15:00,24.9,75,100,29.4,314.0
2018-05-13T16:00,27.2,66,100,7.0,77.0
2018-05-13T17:00,30.2,49,99,18.4,128.0
2018-05-13T18:00,29.9,48,50,14.3,75.0
2018-05-13T19:00,28.5,51,53,14.4,8.0
2018-05-13T20:00,28.4,58,95,11.0,0.0
2018-05-13T21:00,27.8,61,96,11.5,0.0
2018-05-13T22:00,27.2,62,78,6.5,0.0
2018-05-13T23:00,26.9,63,28,7.1,0.0
2018-05-14T00:00,26.2,67,11,13.1,0.0
2018-05-14T01:00,26.2,67,2,8.9,0.0
2018-05-14T02:00,25.4,71,37,5.6,0.0
2018-05-14T03:00,25.5,68,28,5.5,0.0
2018-05-14T04:00,25.8,62,0,9.6,0.0
2018-05-14T05:00,22.7,72,11,10.2,0.0
2018-05-14T06:00,23.5,71,0,9.1,35.0
2018-05-14T07:00,24.9,67,0,11.2,166.0
2018-05-14T08:00,27.0,60,0,10.3,351.0
2018-05-14T09:00,29.5,52,0,9.4,542.0
2018-05-14T10:00,31.7,46,0,8.1,703.0
2018-05-14T11:00,33.6,41,0,7.2,815.0
2018-05-14T12:00,35.1,38,0,6.5,866.0
2018-05-14T13:00,36.0,35,0,6.2,851.0
2018-05-14T14:00,36.7,33,16,5.8,772.0
2018-05-14T15:00,36.8,31,37,7.3,627.0
2018-05-14T16:00,36.7,28,90,2.8,419.0
2018-05-14T17:00,34.7,35,64,2.5,76.0
2018-05-14T18:00,33.6,39,88,10.2,73.0
2018-05-14T19:00,31.8,46,27,11.8,8.0
2018-05-14T20:00,30.2,52,19,6.4,0.0
2018-05-14T21:00,29.2,56,3,8.7,0.0
2018-05-14T22:00,28.3,59,6,6.9,0.0
2018-05-14T23:00,28.0,60,1,8.9,0.0
2018-05-15T00:00,27.5,62,0,10.0,0.0
2018-05-15T01:00,26.8,66,0,9.2,0.0
2018-05-15T02:00,26.2,69,1,10.4,0.0
2018-05-15T03:00,25.7,71,0,10.4,0.0
2018-05-15T04:00,25.3,73,1,10.6,0.0
2018-05-15T05:00,24.7,71,1,9.4,0.0
2018-05-15T06:00,26.2,65,0,11.6,35.0
2018-05-15T07:00,28.0,59,0,12.8,166.0
2018-05-15T08:00,30.0,54,0,12.9,348.0
2018-05-15T09:00,31.9,49,0,14.4,536.0
2018-05-15T10:00,33.6,43,0,13.0,696.0
2018-05-15T11:00,35.0,39,0,9.8,808.0
2018-05-15T12:00,36.0,36,1,7.0,860.0
2018-05-15T13:00,36.7,33,0,4.7,846.0
2018-05-15T14:00,37.2,30,1,1.8,767.0
2018-05-15T15:00,37.4,29,5,1.3,633.0
2018-05-15T16:00,37.5,27,86,4.6,456.0
2018-05-15T17:00,34.7,37,94,11.4,211.0
2018-05-15T18:00,33.9,40,29,12.5,80.0
2018-05-15T19:00,32.3,43,9,9.7,8.0
2018-05-15T20:00,30.8,49,26,5.1,0.0
2018-05-15T21:00,31.2,47,0,3.3,0.0
2018-05-15T22:00,30.0,52,1,4.5,0.0
2018-05-15T23:00,30.1,51,1,1.6,0.0
2018-05-16T00:00,28.0,59,0,4.6,0.0
2018-05-16T01:00,26.8,65,0,5.4,0.0
2018-05-16T02:00,25.9,69,1,5.2,0.0
2018-05-16T03:00,25.5,70,2,4.7,0.0
2018-05-16T04:00,25.0,74,1,4.5,0.0
2018-05-16T05:00,25.0,70,0,7.1,0.0
2018-05-16T06:00,26.2,67,3,8.8,34.0
2018-05-16T07:00,28.2,59,25,4.6,154.0
2018-05-16T08:00,30.9,48,8,3.8,331.0
2018-05-16T09:00,33.5,37,1,4.1,537.0
2018-05-16T10:00,35.3,31,0,2.5,696.0
2018-05-16T11:00,36.9,27,0,4.8,816.0
2018-05-16T12:00,38.0,25,0,9.1,867.0
2018-05-16T13:00,38.6,24,0,10.2,853.0
2018-05-16T14:00,38.9,24,1,10.0,776.0
2018-05-16T15:00,38.9,23,23,12.5,643.0
2018-05-16T16:00,38.0,23,56,20.5,378.0
2018-05-16T17:00,36.8,22,45,14.2,194.0
2018-05-16T18:00,35.0,25,4,11.5,99.0
2018-05-16T19:00,32.8,28,2,10.5,10.0
2018-05-16T20:00,32.0,28,2,9.0,0.0
2018-05-16T21:00,31.1,31,1,9.4,0.0
2018-05-16T22:00,30.0,36,0,11.8,0.0
2018-05-16T23:00,28.8,39,0,6.9,0.0
2018-05-17T00:00,28.1,38,0,7.4,0.0
2018-05-17T01:00,26.5,42,0,9.8,0.0
2018-05-17T02:00,26.6,40,0,8.9,0.0
2018-05-17T03:00,27.0,37,0,7.2,0.0
2018-05-17T04:00,25.4,41,0,9.2,0.0
2018-05-17T05:00,26.1,48,1,8.6,0.0
2018-05-17T06:00,28.2,43,0,6.9,37.0
2018-05-17T07:00,29.9,38,0,4.4,171.0
2018-05-17T08:00,32.0,33,41,5.8,354.0
2018-05-17T09:00,33.6,30,36,3.7,448.0
2018-05-17T10:00,35.5,26,8,2.4,625.0
2018-05-17T11:00,37.5,21,1,2.6,817.0
2018-05-17T12:00,39.0,18,1,4.6,875.0
2018-05-17T13:00,39.9,16,22,6.0,862.0
2018-05-17T14:00,40.4,16,72,8.5,778.0
2018-05-17T15:00,40.0,15,95,16.7,562.0
2018-05-17T16:00,37.2,21,10,18.6,245.0
2018-05-17T17:00,37.8,17,14,14.8,249.0
2018-05-17T18:00,35.5,24,9,10.8,98.0
2018-05-17T19:00,33.5,28,5,9.0,10.0
2018-05-17T20:00,32.2,32,95,9.0,0.0
2018-05-17T21:00,31.5,31,88,6.2,0.0
2018-05-17T22:00,31.5,29,87,8.3,0.0
2018-05-17T23:00,30.4,30,26,7.1,0.0
2018-05-18T00:00,29.1,34,10,7.4,0.0
2018-05-18T01:00,27.8,40,5,8.4,0.0
2018-05-18T02:00,27.5,41,15,6.4,0.0
2018-05-18T03:00,27.0,45,9,6.8,0.0
2018-05-18T04:00,26.5,49,2,7.1,0.0
2018-05-18T05:00,26.8,48,2,5.1,0.0
2018-05-18T06:00,28.0,46,15,6.3,36.0
2018-05-18T07:00,30.1,38,29,2.2,156.0
2018-05-18T08:00,32.0,31,14,2.8,327.0
2018-05-18T09:00,33.8,27,8,6.0,505.0
2018-05-18T10:00,35.6,24,1,8.3,697.0
2018-05-18T11:00,37.3,20,1,8.1,819.0
2018-05-18T12:00,38.6,18,6,7.8,869.0
2018-05-18T13:00,39.1,17,10,8.6,828.0
2018-05-18T14:00,39.5,17,56,6.8,781.0
2018-05-18T15:00,39.2,15,15,4.1,519.0
2018-05-18T16:00,38.7,16,6,7.9,380.0
2018-05-18T17:00,37.2,19,5,7.3,273.0
2018-05-18T18:00,35.0,23,5,6.8,98.0
2018-05-18T19:00,32.4,35,1,9.7,11.0
2018-05-18T20:00,30.0,42,0,9.0,0.0
2018-05-18T21:00,30.6,39,0,6.6,0.0
2018-05-18T22:00,29.8,42,0,7.1,0.0
2018-05-18T23:00,28.3,47,1,9.3,0.0
2018-05-19T00:00,27.1,52,0,6.0,0.0
2018-05-19T01:00,26.9,49,0,5.6,0.0
2018-05-19T02:00,26.3,49,0,5.1,0.0
2018-05-19T03:00,26.0,49,0,6.6,0.0
2018-05-19T04:00,25.5,49,0,6.0,0.0
2018-05-19T05:00,26.6,60,0,3.3,0.0
2018-05-19T06:00,28.8,54,35,5.9,30.0
2018-05-19T07:00,30.9,48,21,3.8,139.0
2018-05-19T08:00,33.1,41,21,5.9,299.0
2018-05-19T09:00,35.4,34,12,4.2,494.0
2018-05-19T10:00,37.0,28,4,3.1,660.0
2018-05-19T11:00,38.2,24,18,1.1,790.0
2018-05-19T12:00,39.2,21,38,3.1,806.0
2018-05-19T13:00,37.7,24,91,16.1,672.0
2018-05-19T14:00,36.0,24,54,12.3,420.0
2018-05-19T15:00,37.5,22,31,3.6,489.0
2018-05-19T16:00,37.0,21,71,7.4,356.0
2018-05-19T17:00,34.8,31,56,11.5,140.0
2018-05-19T18:00,34.3,33,15,8.0,94.0
2018-05-19T19:00,32.5,37,45,9.9,9.0
2018-05-19T20:00,31.5,39,38,7.0,0.0
2018-05-19T21:00,29.8,46,20,6.8,0.0
2018-05-19T22:00,29.8,44,21,7.8,0.0
2018-05-19T23:00,29.4,43,17,6.7,0.0
2018-05-20T00:00,28.8,45,1,10.5,0.0
2018-05-20T01:00,28.2,45,1,10.2,0.0
2018-05-20T02:00,26.9,42,0,5.9,0.0
2018-05-20T03:00,26.7,37,0,7.6,0.0
2018-05-20T04:00,26.0,35,0,8.5,0.0
2018-05-20T05:00,25.7,47,0,7.6,0.0
2018-05-20T06:00,27.2,42,0,9.0,39.0
2018-05-20T07:00,29.2,35,0,7.1,172.0
2018-05-20T08:00,32.0,28,21,8.2,362.0
2018-05-20T09:00,34.3,24,53,10.0,490.0
2018-05-20T10:00,36.2,21,0,12.5,591.0
2018-05-20T11:00,38.4,18,12,14.7,827.0
2018-05-20T12:00,39.3,16,0,13.8,868.0
2018-05-20T13:00,39.8,16,0,12.7,861.0
2018-05-20T14:00,40.0,16,0,12.2,784.0
2018-05-20T15:00,39.8,16,0,12.5,648.0
2018-05-20T16:00,39.3,16,3,14.1,471.0
2018-05-20T17:00,38.2,19,2,11.3,277.0
2018-05-20T18:00,36.2,22,2,8.7,105.0
2018-05-20T19:00,33.5,25,0,7.8,11.0
2018-05-20T20:00,32.2,28,1,7.9,0.0
2018-05-20T21:00,30.2,31,0,10.5,0.0
2018-05-20T22:00,29.6,31,0,10.0,0.0
2018-05-20T23:00,30.5,26,0,10.8,0.0
2018-05-21T00:00,30.2,22,0,13.7,0.0
2018-05-21T01:00,28.7,23,0,11.2,0.0
2018-05-21T02:00,27.6,23,0,9.1,0.0
2018-05-21T03:00,26.7,24,0,8.4,0.0
2018-05-21T04:00,26.3,23,0,8.8,0.0
2018-05-21T05:00,26.0,25,0,8.7,0.0
2018-05-21T06:00,27.2,24,0,9.8,40.0
2018-05-21T07:00,29.9,21,0,10.5,178.0
2018-05-21T08:00,32.8,17,0,11.7,367.0
2018-05-21T09:00,35.8,15,0,13.3,562.0
2018-05-21T10:00,38.2,11,0,15.1,725.0
2018-05-21T11:00,39.3,10,0,16.2,840.0
2018-05-21T12:00,40.2,9,0,15.8,893.0
2018-05-21T13:00,40.7,10,0,15.7,879.0
2018-05-21T14:00,40.8,10,0,15.1,798.0
2018-05-21T15:00,40.8,10,0,15.3,660.0
2018-05-21T16:00,40.4,10,2,15.9,482.0
2018-05-21T17:00,39.5,12,12,12.4,288.0
2018-05-21T18:00,36.3,17,0,7.3,113.0
2018-05-21T19:00,34.0,20,0,8.7,12.0
2018-05-21T20:00,33.5,19,0,10.6,0.0
2018-05-21T21:00,33.1,18,0,12.1,0.0
2018-05-21T22:00,31.2,21,0,8.1,0.0
2018-05-21T23:00,29.9,23,0,6.9,0.0
2018-05-22T00:00,29.7,22,0,7.5,0.0
2018-05-22T01:00,29.4,21,0,8.5,0.0
2018-05-22T02:00,29.1,20,0,11.5,0.0
2018-05-22T03:00,28.8,19,0,13.3,0.0
2018-05-22T04:00,28.6,19,0,12.6,0.0
2018-05-22T05:00,28.0,22,0,11.2,0.0
2018-05-22T06:00,29.5,22,0,12.4,41.0
2018-05-22T07:00,31.8,20,1,11.7,177.0
2018-05-22T08:00,34.5,17,0,10.7,363.0
2018-05-22T09:00,37.5,14,0,11.5,555.0
2018-05-22T10:00,39.5,12,0,12.6,720.0
2018-05-22T11:00,41.2,11,0,14.2,834.0
2018-05-22T12:00,42.2,11,0,15.9,886.0
2018-05-22T13:00,42.5,11,0,12.2,872.0
2018-05-22T14:00,42.7,12,0,10.0,793.0
2018-05-22T15:00,42.6,12,0,11.6,657.0
2018-05-22T16:00,42.1,13,7,11.6,480.0
2018-05-22T17:00,41.0,15,7,3.9,284.0
2018-05-22T18:00,40.0,15,1,1.5,112.0
2018-05-22T19:00,35.0,25,0,6.2,13.0
2018-05-22T20:00,35.7,24,0,5.2,0.0
2018-05-22T21:00,33.5,25,0,8.2,0.0
2018-05-22T22:00,34.0,23,0,4.7,0.0
2018-05-22T23:00,32.0,27,0,7.4,0.0
2018-05-23T00:00,31.3,28,0,9.7,0.0
2018-05-23T01:00,30.1,28,0,8.0,0.0
2018-05-23T02:00,29.7,26,0,8.4,0.0
2018-05-23T03:00,29.5,25,0,9.8,0.0
2018-05-23T04:00,28.5,26,0,7.5,0.0
2018-05-23T05:00,28.2,30,0,8.4,0.0
2018-05-23T06:00,29.8,28,42,9.8,39.0
2018-05-23T07:00,31.4,27,49,8.9,141.0
2018-05-23T08:00,33.0,25,20,9.1,300.0
2018-05-23T09:00,35.6,23,18,8.9,482.0
2018-05-23T10:00,38.2,21,6,9.8,680.0
2018-05-23T11:00,39.9,19,3,10.5,822.0
2018-05-23T12:00,41.0,19,1,10.8,876.0
2018-05-23T13:00,41.9,16,22,9.1,863.0
2018-05-23T14:00,42.0,14,1,7.1,671.0
2018-05-23T15:00,42.0,14,1,9.2,614.0
2018-05-23T16:00,40.4,17,13,18.8,423.0
2018-05-23T17:00,38.0,24,0,22.9,277.0
2018-05-23T18:00,37.0,25,0,13.6,113.0
2018-05-23T19:00,34.5,30,0,9.7,13.0
2018-05-23T20:00,33.5,33,0,11.2,0.0
2018-05-23T21:00,32.2,35,0,8.3,0.0
2018-05-23T22:00,30.6,39,0,7.0,0.0
2018-05-23T23:00,30.1,42,0,7.3,0.0
2018-05-24T00:00,29.6,45,0,7.6,0.0
2018-05-24T01:00,28.9,47,0,6.0,0.0
2018-05-24T02:00,28.2,49,0,4.7,0.0
2018-05-24T03:00,27.8,46,0,8.0,0.0
2018-05-24T04:00,27.5,45,1,7.6,0.0
2018-05-24T05:00,28.1,35,4,8.3,0.0
2018-05-24T06:00,29.7,26,38,10.5,34.0
2018-05-24T07:00,31.2,22,58,12.4,140.0
2018-05-24T08:00,32.5,23,41,10.2,307.0
2018-05-24T09:00,34.7,28,51,8.4,484.0
2018-05-24T10:00,36.8,29,45,9.3,582.0
2018-05-24T11:00,38.5,27,46,6.9,665.0
2018-05-24T12:00,40.5,17,26,8.9,717.0
2018-05-24T13:00,41.2,13,9,14.6,766.0
2018-05-24T14:00,41.5,11,1,12.6,774.0
2018-05-24T15:00,41.6,11,0,8.3,663.0
2018-05-24T16:00,41.0,12,0,11.5,482.0
2018-05-24T17:00,40.0,13,0,12.9,289.0
2018-05-24T18:00,35.9,25,1,7.5,116.0
2018-05-24T19:00,32.8,34,0,7.5,13.0
2018-05-24T20:00,31.8,42,0,8.8,0.0
2018-05-24T21:00,31.1,42,0,10.6,0.0
2018-05-24T22:00,30.1,44,21,9.2,0.0
2018-05-24T23:00,29.1,46,48,8.9,0.0
2018-05-25T00:00,28.4,48,57,8.5,0.0
2018-05-25T01:00,27.8,49,29,8.6,0.0
2018-05-25T02:00,27.4,50,6,9.7,0.0
2018-05-25T03:00,26.7,52,2,7.6,0.0
2018-05-25T04:00,26.3,53,14,7.9,0.0
2018-05-25T05:00,25.9,56,35,6.6,0.0
2018-05-25T06:00,28.6,46,0,4.0,43.0
2018-05-25T07:00,32.4,34,0,5.4,182.0
2018-05-25T08:00,36.0,20,10,4.7,372.0
2018-05-25T09:00,38.1,15,0,5.2,565.0
2018-05-25T10:00,39.8,12,0,5.7,728.0
2018-05-25T11:00,41.0,11,0,7.7,844.0
2018-05-25T12:00,41.8,10,1,11.9,904.0
2018-05-25T13:00,42.0,10,1,13.2,883.0
2018-05-25T14:00,42.1,9,0,13.8,803.0
2018-05-25T15:00,41.9,9,0,16.0,669.0
2018-05-25T16:00,41.3,8,0,16.9,491.0
2018-05-25T17:00,40.8,9,0,11.8,296.0
2018-05-25T18:00,37.7,12,0,7.2,119.0
2018-05-25T19:00,33.6,16,0,11.9,14.0
2018-05-25T20:00,34.5,15,0,9.4,0.0
2018-05-25T21:00,32.9,16,0,11.0,0.0
2018-05-25T22:00,32.7,15,0,10.0,0.0
2018-05-25T23:00,31.4,17,0,8.9,0.0
2018-05-26T00:00,29.4,21,0,9.3,0.0
2018-05-26T01:00,28.8,22,0,5.9,0.0
2018-05-26T02:00,27.5,25,0,7.4,0.0
2018-05-26T03:00,27.0,25,0,7.6,0.0
2018-05-26T04:00,27.0,25,0,8.3,0.0
2018-05-26T05:00,27.1,24,0,7.9,0.0
2018-05-26T06:00,28.9,24,0,8.1,44.0
2018-05-26T07:00,31.8,21,0,8.4,184.0
2018-05-26T08:00,35.2,17,0,8.0,375.0
2018-05-26T09:00,38.0,13,0,8.9,569.0
2018-05-26T10:00,40.3,10,0,8.7,736.0
2018-05-26T11:00,41.8,9,0,8.9,854.0
2018-05-26T12:00,42.5,8,0,11.1,909.0
2018-05-26T13:00,42.9,8,0,13.2,895.0
2018-05-26T14:00,42.8,7,0,13.4,816.0
2018-05-26T15:00,42.6,7,0,11.6,678.0
2018-05-26T16:00,42.2,8,0,10.0,497.0
2018-05-26T17:00,41.2,10,0,4.9,299.0
2018-05-26T18:00,37.1,18,0,9.2,120.0
2018-05-26T19:00,34.2,16,0,10.5,15.0
2018-05-26T20:00,32.3,22,0,10.3,0.0
2018-05-26T21:00,33.0,21,0,8.4,0.0
2018-05-26T22:00,31.6,21,1,10.8,0.0
2018-05-26T23:00,31.5,20,9,9.7,0.0
2018-05-27T00:00,30.1,22,64,9.4,0.0
2018-05-27T01:00,31.2,19,34,8.4,0.0
2018-05-27T02:00,30.6,20,11,13.8,0.0
2018-05-27T03:00,30.1,23,13,13.2,0.0
2018-05-27T04:00,29.6,22,47,11.3,0.0
2018-05-27T05:00,26.9,31,14,11.1,0.0
2018-05-27T06:00,28.3,32,9,4.5,44.0
2018-05-27T07:00,31.0,29,4,2.5,181.0
2018-05-27T08:00,35.3,21,0,3.1,367.0
2018-05-27T09:00,38.2,16,0,11.7,567.0
2018-05-27T10:00,39.6,12,0,12.1,735.0
2018-05-27T11:00,41.3,10,0,11.5,851.0
2018-05-27T12:00,42.6,8,0,13.0,907.0
2018-05-27T13:00,43.0,7,0,15.6,897.0
2018-05-27T14:00,43.0,7,0,16.6,830.0
2018-05-27T15:00,42.7,7,0,14.8,680.0
2018-05-27T16:00,42.2,7,0,14.4,501.0
2018-05-27T17:00,41.2,9,0,12.8,302.0
2018-05-27T18:00,37.3,14,0,7.2,124.0
2018-05-27T19:00,37.5,14,0,5.6,15.0
2018-05-27T20:00,33.7,21,0,14.2,0.0
2018-05-27T21:00,31.9,30,0,12.8,0.0
2018-05-27T22:00,30.3,35,0,8.9,0.0
2018-05-27T23:00,29.8,38,0,10.6,0.0
2018-05-28T00:00,29.5,37,0,13.0,0.0
2018-05-28T01:00,29.6,36,0,14.1,0.0
2018-05-28T02:00,29.2,37,0,11.0,0.0
2018-05-28T03:00,29.5,37,0,5.2,0.0
2018-05-28T04:00,29.3,38,0,3.9,0.0
2018-05-28T05:00,27.0,57,0,9.1,0.0
2018-05-28T06:00,28.6,53,0,10.3,44.0
2018-05-28T07:00,30.8,47,0,9.3,181.0
2018-05-28T08:00,33.5,40,0,9.8,368.0
2018-05-28T09:00,36.0,34,0,10.9,557.0
2018-05-28T10:00,38.1,28,0,10.0,718.0
2018-05-28T11:00,39.7,23,24,3.6,829.0
2018-05-28T12:00,41.0,18,41,3.6,833.0
2018-05-28T13:00,41.5,14,28,6.3,717.0
2018-05-28T14:00,41.9,12,22,11.3,646.0
2018-05-28T15:00,41.8,11,5,13.7,616.0
2018-05-28T16:00,41.3,12,1,12.8,478.0
2018-05-28T17:00,40.7,13,0,9.5,293.0
2018-05-28T18:00,38.1,17,0,6.1,119.0
2018-05-28T19:00,35.7,18,0,10.2,15.0
2018-05-28T20:00,34.0,21,0,8.1,0.0
2018-05-28T21:00,33.2,23,0,9.4,0.0
2018-05-28T22:00,32.5,22,0,8.9,0.0
2018-05-28T23:00,31.6,23,0,10.9,0.0
2018-05-29T00:00,30.8,26,0,9.8,0.0
2018-05-29T01:00,28.4,33,0,8.5,0.0
2018-05-29T02:00,27.8,32,0,7.3,0.0
2018-05-29T03:00,28.5,32,0,8.4,0.0
2018-05-29T04:00,28.2,34,0,9.4,0.0
2018-05-29T05:00,27.5,45,0,9.4,0.0
2018-05-29T06:00,28.5,48,0,8.9,44.0
2018-05-29T07:00,30.8,45,0,10.7,181.0
2018-05-29T08:00,33.5,39,0,13.9,366.0
2018-05-29T09:00,35.8,35,0,16.1,554.0
2018-05-29T10:00,37.8,31,0,16.5,712.0
2018-05-29T11:00,39.6,27,5,15.1,823.0
2018-05-29T12:00,41.2,22,70,11.4,867.0
2018-05-29T13:00,41.2,13,87,19.8,716.0
2018-05-29T14:00,40.3,14,6,1.1,474.0
2018-05-29T15:00,41.5,12,1,3.2,619.0
2018-05-29T16:00,41.5,12,1,12.8,490.0
2018-05-29T17:00,41.7,13,1,18.8,294.0
2018-05-29T18:00,35.3,35,4,18.4,112.0
2018-05-29T19:00,33.5,39,0,19.1,15.0
2018-05-29T20:00,32.0,46,3,16.5,0.0
2018-05-29T21:00,30.8,53,0,14.8,0.0
2018-05-29T22:00,29.9,56,0,15.6,0.0
2018-05-29T23:00,29.3,58,1,16.4,0.0
2018-05-30T00:00,28.8,60,5,14.3,0.0
2018-05-30T01:00,28.5,61,26,14.7,0.0
2018-05-30T02:00,28.0,64,41,10.4,0.0
2018-05-30T03:00,27.5,66,18,12.5,0.0
2018-05-30T04:00,27.1,67,20,16.5,0.0
2018-05-30T05:00,28.0,61,29,16.4,0.0
2018-05-30T06:00,29.1,60,17,17.1,42.0
2018-05-30T07:00,30.8,56,16,18.7,166.0
2018-05-30T08:00,32.7,51,20,19.8,333.0
2018-05-30T09:00,34.3,46,26,19.7,464.0
2018-05-30T10:00,36.2,41,33,18.6,644.0
2018-05-30T11:00,38.0,36,25,15.1,730.0
2018-05-30T12:00,39.2,32,24,12.9,801.0
2018-05-30T13:00,40.3,29,21,12.2,795.0
2018-05-30T14:00,40.2,26,75,13.7,677.0
2018-05-30T15:00,39.2,26,100,17.4,470.0
2018-05-30T16:00,38.6,28,55,14.7,247.0
2018-05-30T17:00,36.0,34,6,27.2,253.0
2018-05-30T18:00,32.5,47,46,3.1,99.0
2018-05-30T19:00,31.6,50,26,5.6,14.0
2018-05-30T20:00,31.2,49,5,9.0,0.0
2018-05-30T21:00,30.4,53,4,10.5,0.0
2018-05-30T22:00,29.2,60,0,11.6,0.0
2018-05-30T23:00,28.5,64,0,12.3,0.0
2018-05-31T00:00,28.4,66,0,11.6,0.0
2018-05-31T01:00,28.1,67,0,9.7,0.0
2018-05-31T02:00,28.0,68,0,9.5,0.0
2018-05-31T03:00,28.0,68,0,8.7,0.0
2018-05-31T04:00,27.5,70,0,7.7,0.0
2018-05-31T05:00,27.1,76,0,8.5,0.0
2018-05-31T06:00,28.8,68,0,10.7,43.0
2018-05-31T07:00,30.9,59,0,12.0,175.0
2018-05-31T08:00,33.2,50,0,10.4,354.0
2018-05-31T09:00,35.5,41,0,11.6,537.0
2018-05-31T10:00,37.2,36,0,13.2,693.0
2018-05-31T11:00,38.7,32,0,11.2,804.0
2018-05-31T12:00,40.2,27,1,8.1,858.0
2018-05-31T13:00,41.2,23,37,6.4,841.0
2018-05-31T14:00,41.5,21,45,7.7,720.0
2018-05-31T15:00,41.0,17,92,12.2,500.0
2018-05-31T16:00,40.2,18,79,9.9,284.0
2018-05-31T17:00,40.1,20,82,7.6,193.0
2018-05-31T18:00,38.7,22,46,8.2,90.0
2018-05-31T19:00,36.5,32,25,14.6,12.0
2018-05-31T20:00,34.2,51,14,14.6,0.0
2018-05-31T21:00,33.5,52,6,18.4,0.0
2018-05-31T22:00,32.8,47,4,16.3,0.0
2018-05-31T23:00,32.2,49,0,17.6,0.0
2018-06-01T00:00,31.8,53,0,16.9,0.0
2018-06-01T01:00,31.4,54,0,16.6,0.0
2018-06-01T02:00,31.0,53,0,16.9,0.0
2018-06-01T03:00,30.5,53,0,17.3,0.0
2018-06-01T04:00,30.0,53,0,17.8,0.0
2018-06-01T05:00,30.0,58,11,16.9,0.0
2018-06-01T06:00,30.9,55,6,16.9,44.0
2018-06-01T07:00,32.0,55,10,22.7,173.0
2018-06-01T08:00,32.2,56,0,27.9,328.0
2018-06-01T09:00,34.2,49,0,27.2,535.0
2018-06-01T10:00,36.2,43,0,22.9,693.0
2018-06-01T11:00,38.0,37,0,21.0,804.0
2018-06-01T12:00,39.3,33,0,17.5,857.0
2018-06-01T13:00,40.3,31,3,13.6,846.0
2018-06-01T14:00,41.0,29,5,10.8,770.0
2018-06-01T15:00,41.2,27,13,8.2,629.0
2018-06-01T16:00,41.2,25,69,8.2,459.0
2018-06-01T17:00,37.7,33,53,9.1,187.0
2018-06-01T18:00,33.5,49,97,24.7,89.0
2018-06-01T19:00,31.7,57,5,18.5,10.0
2018-06-01T20:00,31.3,59,1,21.9,0.0
2018-06-01T21:00,29.9,65,1,19.5,0.0
2018-06-01T22:00,29.1,66,0,19.7,0.0
2018-06-01T23:00,29.6,64,27,18.8,0.0
2018-06-02T00:00,29.9,62,0,18.9,0.0
2018-06-02T01:00,29.8,62,0,16.9,0.0
2018-06-02T02:00,29.4,62,1,14.6,0.0
2018-06-02T03:00,29.1,62,0,17.2,0.0
2018-06-02T04:00,28.7,63,0,18.6,0.0
2018-06-02T05:00,27.0,62,0,11.2,0.0
2018-06-02T06:00,27.9,59,0,16.2,44.0
2018-06-02T07:00,29.3,55,0,19.9,177.0
2018-06-02T08:00,30.9,51,0,20.5,356.0
2018-06-02T09:00,32.8,46,0,19.0,538.0
2018-06-02T10:00,34.6,42,0,18.5,695.0
2018-06-02T11:00,36.1,38,0,17.1,806.0
2018-06-02T12:00,37.5,34,0,14.3,861.0
2018-06-02T13:00,38.5,32,0,12.8,849.0
2018-06-02T14:00,39.2,30,0,11.1,774.0
2018-06-02T15:00,39.3,30,0,9.2,644.0
2018-06-02T16:00,39.0,30,0,8.5,475.0
2018-06-02T17:00,36.8,38,0,14.6,288.0
2018-06-02T18:00,35.5,42,0,15.9,120.0
2018-06-02T19:00,33.7,49,0,16.7,17.0
2018-06-02T20:00,32.8,52,1,15.8,0.0
2018-06-02T21:00,32.0,55,0,15.5,0.0
2018-06-02T22:00,31.2,57,0,16.7,0.0
2018-06-02T23:00,30.5,60,0,15.6,0.0
